"id","cve","t","valor","m","id2","DesGeo"
"i79",20,"1994","8.966609659",0,"a","Estatal"
"i79",21,"1994","14.97290133",0,"a","Estatal"
"i79",22,"1994","12.16996264",0,"a","Estatal"
"i79",23,"1994","4.889715949",0,"a","Estatal"
"i79",24,"1994","13.06233914",0,"a","Estatal"
"i79",25,"1994","13.12339859",0,"a","Estatal"
"i79",26,"1994","16.45020366",0,"a","Estatal"
"i79",27,"1994","8.026452493",0,"a","Estatal"
"i79",28,"1994","14.3518528",0,"a","Estatal"
"i79",29,"1994","11.61976119",0,"a","Estatal"
"i79",30,"1994","10.43901305",0,"a","Estatal"
"i79",31,"1994","12.76072109",0,"a","Estatal"
"i79",32,"1994","19.85141601",0,"a","Estatal"
"i79",0,"1994","13.69938091",0,"a","Nacional"
"i79",1,"1995","19.97724331",0,"a","Estatal"
"i79",2,"1995","9.573932005",0,"a","Estatal"
"i79",3,"1995","10.23293658",0,"a","Estatal"
"i79",4,"1995","10.31914742",0,"a","Estatal"
"i79",5,"1995","16.65344098",0,"a","Estatal"
"i79",6,"1995","12.37052028",0,"a","Estatal"
"i79",7,"1995","7.502641332",0,"a","Estatal"
"i79",8,"1995","17.80871878",0,"a","Estatal"
"i79",9,"1995","18.37777038",0,"a","Estatal"
"i79",10,"1995","16.3959159",0,"a","Estatal"
"i79",11,"1995","16.97800771",0,"a","Estatal"
"i79",12,"1995","6.7646192",0,"a","Estatal"
"i79",13,"1995","8.925055099",0,"a","Estatal"
"i79",14,"1995","21.78392956",0,"a","Estatal"
"i79",15,"1995","15.16578977",0,"a","Estatal"
"i79",16,"1995","18.72387571",0,"a","Estatal"
"i79",17,"1995","15.25150122",0,"a","Estatal"
"i79",18,"1995","17.95387848",0,"a","Estatal"
"i79",19,"1995","14.39347243",0,"a","Estatal"
"i79",20,"1995","9.023330542",0,"a","Estatal"
"i79",21,"1995","14.30004643",0,"a","Estatal"
"i79",22,"1995","11.25652772",0,"a","Estatal"
"i79",23,"1995","3.458403388",0,"a","Estatal"
"i79",24,"1995","11.52091629",0,"a","Estatal"
"i79",25,"1995","16.91853933",0,"a","Estatal"
"i79",26,"1995","17.84215097",0,"a","Estatal"
"i79",27,"1995","8.149681006",0,"a","Estatal"
"i79",28,"1995","13.28876608",0,"a","Estatal"
"i79",29,"1995","13.22894493",0,"a","Estatal"
"i79",30,"1995","11.61975044",0,"a","Estatal"
"i79",31,"1995","13.10275013",0,"a","Estatal"
"i79",32,"1995","20.58892736",0,"a","Estatal"
"i79",0,"1995","14.56339408",0,"a","Nacional"
"i79",1,"1996","19.90405606",0,"a","Estatal"
"i79",2,"1996","10.29543863",0,"a","Estatal"
"i79",3,"1996","12.08970562",0,"a","Estatal"
"i79",4,"1996","10.54561132",0,"a","Estatal"
"i79",5,"1996","15.01994837",0,"a","Estatal"
"i79",6,"1996","17.52557877",0,"a","Estatal"
"i79",7,"1996","7.984838755",0,"a","Estatal"
"i79",8,"1996","18.85023038",0,"a","Estatal"
"i79",9,"1996","19.17660913",0,"a","Estatal"
"i79",10,"1996","17.09017254",0,"a","Estatal"
"i79",11,"1996","19.59828329",0,"a","Estatal"
"i79",12,"1996","7.696782114",0,"a","Estatal"
"i79",13,"1996","10.10087985",0,"a","Estatal"
"i79",14,"1996","23.5698424",0,"a","Estatal"
"i79",15,"1996","15.13010756",0,"a","Estatal"
"i79",16,"1996","17.4605881",0,"a","Estatal"
"i79",17,"1996","13.56047123",0,"a","Estatal"
"i79",18,"1996","18.88518139",0,"a","Estatal"
"i79",19,"1996","14.82112701",0,"a","Estatal"
"i79",20,"1996","10.20481398",0,"a","Estatal"
"i79",21,"1996","14.40647921",0,"a","Estatal"
"i79",22,"1996","13.4525616",0,"a","Estatal"
"i79",23,"1996","4.059790566",0,"a","Estatal"
"i79",24,"1996","14.80903831",0,"a","Estatal"
"i79",25,"1996","17.14688268",0,"a","Estatal"
"i79",26,"1996","17.99524472",0,"a","Estatal"
"i79",27,"1996","9.893292996",0,"a","Estatal"
"i79",28,"1996","15.81826107",0,"a","Estatal"
"i79",29,"1996","14.34324016",0,"a","Estatal"
"i79",30,"1996","11.87173271",0,"a","Estatal"
"i79",31,"1996","14.73699723",0,"a","Estatal"
"i79",32,"1996","19.03546195",0,"a","Estatal"
"i79",0,"1996","15.26440261",0,"a","Nacional"
"i79",1,"1997","22.03786544",0,"a","Estatal"
"i79",2,"1997","10.05886168",0,"a","Estatal"
"i79",3,"1997","13.35980293",0,"a","Estatal"
"i79",4,"1997","11.52533223",0,"a","Estatal"
"i79",5,"1997","18.09980196",0,"a","Estatal"
"i79",6,"1997","14.85060107",0,"a","Estatal"
"i79",7,"1997","8.727249647",0,"a","Estatal"
"i79",8,"1997","20.59937419",0,"a","Estatal"
"i79",9,"1997","18.68420059",0,"a","Estatal"
"i79",10,"1997","17.99097193",0,"a","Estatal"
"i79",11,"1997","20.06248371",0,"a","Estatal"
"i79",12,"1997","8.21720262",0,"a","Estatal"
"i79",13,"1997","11.22283689",0,"a","Estatal"
"i79",14,"1997","23.17658348",0,"a","Estatal"
"i79",15,"1997","15.38479765",0,"a","Estatal"
"i79",16,"1997","19.9395264",0,"a","Estatal"
"i79",17,"1997","14.57159197",0,"a","Estatal"
"i79",18,"1997","19.16607952",0,"a","Estatal"
"i79",19,"1997","16.7330321",0,"a","Estatal"
"i79",20,"1997","10.1220401",0,"a","Estatal"
"i79",21,"1997","14.65660313",0,"a","Estatal"
"i79",22,"1997","13.64970622",0,"a","Estatal"
"i79",23,"1997","6.665987948",0,"a","Estatal"
"i79",24,"1997","15.38464808",0,"a","Estatal"
"i79",25,"1997","15.17554681",0,"a","Estatal"
"i79",26,"1997","17.95913833",0,"a","Estatal"
"i79",27,"1997","8.658450169",0,"a","Estatal"
"i79",28,"1997","15.21681282",0,"a","Estatal"
"i79",29,"1997","14.67929925",0,"a","Estatal"
"i79",30,"1997","12.6388999",0,"a","Estatal"
"i79",31,"1997","13.82425054",0,"a","Estatal"
"i79",32,"1997","23.17865491",0,"a","Estatal"
"i79",0,"1997","15.72250631",0,"a","Nacional"
"i79",1,"1998","21.02693499",0,"a","Estatal"
"i79",2,"1998","11.26630788",0,"a","Estatal"
"i79",3,"1998","8.638110891",0,"a","Estatal"
"i79",4,"1998","12.468976",0,"a","Estatal"
"i79",5,"1998","16.97322118",0,"a","Estatal"
"i79",6,"1998","18.93939394",0,"a","Estatal"
"i79",7,"1998","8.862573777",0,"a","Estatal"
"i79",8,"1998","18.61700088",0,"a","Estatal"
"i79",9,"1998","19.42125992",0,"a","Estatal"
"i79",10,"1998","20.77909461",0,"a","Estatal"
"i79",11,"1998","18.99563908",0,"a","Estatal"
"i79",12,"1998","8.488585505",0,"a","Estatal"
"i79",13,"1998","12.45996072",0,"a","Estatal"
"i79",14,"1998","23.4323339",0,"a","Estatal"
"i79",15,"1998","14.69726886",0,"a","Estatal"
"i79",16,"1998","21.00900431",0,"a","Estatal"
"i79",17,"1998","14.36500914",0,"a","Estatal"
"i79",18,"1998","20.4271545",0,"a","Estatal"
"i79",19,"1998","16.68107544",0,"a","Estatal"
"i79",20,"1998","9.631632821",0,"a","Estatal"
"i79",21,"1998","12.20371282",0,"a","Estatal"
"i79",22,"1998","13.57488152",0,"a","Estatal"
"i79",23,"1998","4.174309905",0,"a","Estatal"
"i79",24,"1998","16.26065707",0,"a","Estatal"
"i79",25,"1998","16.16121558",0,"a","Estatal"
"i79",26,"1998","15.92879149",0,"a","Estatal"
"i79",27,"1998","11.02063052",0,"a","Estatal"
"i79",28,"1998","14.48492071",0,"a","Estatal"
"i79",29,"1998","11.20149956",0,"a","Estatal"
"i79",30,"1998","12.90801921",0,"a","Estatal"
"i79",31,"1998","14.26277057",0,"a","Estatal"
"i79",32,"1998","24.47503161",0,"a","Estatal"
"i79",0,"1998","15.60230882",0,"a","Nacional"
"i79",1,"1999","22.98716147",0,"a","Estatal"
"i79",2,"1999","11.17761884",0,"a","Estatal"
"i79",3,"1999","12.57334451",0,"a","Estatal"
"i79",4,"1999","9.455618237",0,"a","Estatal"
"i79",5,"1999","15.80000255",0,"a","Estatal"
"i79",6,"1999","20.3987871",0,"a","Estatal"
"i79",7,"1999","8.228416936",0,"a","Estatal"
"i79",8,"1999","21.21627688",0,"a","Estatal"
"i79",9,"1999","20.51930876",0,"a","Estatal"
"i79",10,"1999","20.15715865",0,"a","Estatal"
"i79",11,"1999","19.76905597",0,"a","Estatal"
"i79",12,"1999","10.04394771",0,"a","Estatal"
"i79",13,"1999","13.97905331",0,"a","Estatal"
"i79",14,"1999","25.09234494",0,"a","Estatal"
"i79",15,"1999","15.23781401",0,"a","Estatal"
"i79",16,"1999","21.76175995",0,"a","Estatal"
"i79",17,"1999","15.78217805",0,"a","Estatal"
"i79",18,"1999","23.54618439",0,"a","Estatal"
"i79",19,"1999","16.79179261",0,"a","Estatal"
"i79",20,"1999","9.959145615",0,"a","Estatal"
"i79",21,"1999","14.49357204",0,"a","Estatal"
"i79",22,"1999","16.17535923",0,"a","Estatal"
"i79",23,"1999","5.328726945",0,"a","Estatal"
"i79",24,"1999","16.90327751",0,"a","Estatal"
"i79",25,"1999","17.90186905",0,"a","Estatal"
"i79",26,"1999","20.10830905",0,"a","Estatal"
"i79",27,"1999","10.53351482",0,"a","Estatal"
"i79",28,"1999","16.04673042",0,"a","Estatal"
"i79",29,"1999","13.98778735",0,"a","Estatal"
"i79",30,"1999","15.41107125",0,"a","Estatal"
"i79",31,"1999","14.09529718",0,"a","Estatal"
"i79",32,"1999","28.03239361",0,"a","Estatal"
"i79",0,"1999","16.7321814",0,"a","Nacional"
"i79",1,"2000","22.80734635",0,"a","Estatal"
"i79",2,"2000","9.726092832",0,"a","Estatal"
"i79",3,"2000","11.14791352",0,"a","Estatal"
"i79",4,"2000","9.561757537",0,"a","Estatal"
"i79",5,"2000","15.41510496",0,"a","Estatal"
"i79",6,"2000","16.35498309",0,"a","Estatal"
"i79",7,"2000","7.875428016",0,"a","Estatal"
"i79",8,"2000","20.54936416",0,"a","Estatal"
"i79",9,"2000","19.08342542",0,"a","Estatal"
"i79",10,"2000","22.90311315",0,"a","Estatal"
"i79",11,"2000","18.64392743",0,"a","Estatal"
"i79",12,"2000","8.368493922",0,"a","Estatal"
"i79",13,"2000","12.38346573",0,"a","Estatal"
"i79",14,"2000","23.19804823",0,"a","Estatal"
"i79",15,"2000","16.00556468",0,"a","Estatal"
"i79",16,"2000","20.51768966",0,"a","Estatal"
"i79",17,"2000","18.27813671",0,"a","Estatal"
"i79",18,"2000","19.1104359",0,"a","Estatal"
"i79",19,"2000","15.18963884",0,"a","Estatal"
"i79",20,"2000","10.15955403",0,"a","Estatal"
"i79",21,"2000","11.86661016",0,"a","Estatal"
"i79",22,"2000","14.79558294",0,"a","Estatal"
"i79",23,"2000","5.53891514",0,"a","Estatal"
"i79",24,"2000","15.60467052",0,"a","Estatal"
"i79",25,"2000","17.02155157",0,"a","Estatal"
"i79",26,"2000","17.20530779",0,"a","Estatal"
"i79",27,"2000","10.62801443",0,"a","Estatal"
"i79",28,"2000","13.58101668",0,"a","Estatal"
"i79",29,"2000","14.82600204",0,"a","Estatal"
"i79",30,"2000","13.75704859",0,"a","Estatal"
"i79",31,"2000","13.30387503",0,"a","Estatal"
"i79",32,"2000","28.00280733",0,"a","Estatal"
"i79",0,"2000","15.77369748",0,"a","Nacional"
"i79",1,"2001","27.78961409",0,"a","Estatal"
"i79",2,"2001","9.515225884",0,"a","Estatal"
"i79",3,"2001","11.24554864",0,"a","Estatal"
"i79",4,"2001","10.92424735",0,"a","Estatal"
"i79",5,"2001","14.05532208",0,"a","Estatal"
"i79",6,"2001","16.12995727",0,"a","Estatal"
"i79",7,"2001","7.712573381",0,"a","Estatal"
"i79",8,"2001","20.82863186",0,"a","Estatal"
"i79",9,"2001","18.65836325",0,"a","Estatal"
"i79",10,"2001","20.10834695",0,"a","Estatal"
"i79",11,"2001","16.4392951",0,"a","Estatal"
"i79",12,"2001","11.51045569",0,"a","Estatal"
"i79",13,"2001","12.29002125",0,"a","Estatal"
"i79",14,"2001","21.40343101",0,"a","Estatal"
"i79",15,"2001","16.39972278",0,"a","Estatal"
"i79",16,"2001","18.45878484",0,"a","Estatal"
"i79",17,"2001","19.30394086",0,"a","Estatal"
"i79",18,"2001","21.75458087",0,"a","Estatal"
"i79",19,"2001","14.87495108",0,"a","Estatal"
"i79",20,"2001","9.244569155",0,"a","Estatal"
"i79",21,"2001","12.05331981",0,"a","Estatal"
"i79",22,"2001","15.26208998",0,"a","Estatal"
"i79",23,"2001","5.73495496",0,"a","Estatal"
"i79",24,"2001","15.03819369",0,"a","Estatal"
"i79",25,"2001","15.12925204",0,"a","Estatal"
"i79",26,"2001","17.24950247",0,"a","Estatal"
"i79",27,"2001","12.07294453",0,"a","Estatal"
"i79",28,"2001","14.20056101",0,"a","Estatal"
"i79",29,"2001","13.04142599",0,"a","Estatal"
"i79",30,"2001","15.5006119",0,"a","Estatal"
"i79",31,"2001","13.7450983",0,"a","Estatal"
"i79",32,"2001","24.68507193",0,"a","Estatal"
"i79",0,"2001","15.61265344",0,"a","Nacional"
"i79",1,"2002","31.80737759",0,"a","Estatal"
"i79",2,"2002","11.06247077",0,"a","Estatal"
"i79",3,"2002","10.49398412",0,"a","Estatal"
"i79",4,"2002","9.758833118",0,"a","Estatal"
"i79",5,"2002","15.48775719",0,"a","Estatal"
"i79",6,"2002","14.8307965",0,"a","Estatal"
"i79",7,"2002","8.636362373",0,"a","Estatal"
"i79",8,"2002","20.39967927",0,"a","Estatal"
"i79",9,"2002","17.67417645",0,"a","Estatal"
"i79",10,"2002","18.35106505",0,"a","Estatal"
"i79",11,"2002","21.8291608",0,"a","Estatal"
"i79",12,"2002","10.37400116",0,"a","Estatal"
"i79",13,"2002","10.07631679",0,"a","Estatal"
"i79",14,"2002","24.65654704",0,"a","Estatal"
"i79",15,"2002","16.72394239",0,"a","Estatal"
"i79",16,"2002","19.69493828",0,"a","Estatal"
"i79",17,"2002","18.5321665",0,"a","Estatal"
"i79",18,"2002","22.22653535",0,"a","Estatal"
"i79",19,"2002","14.7923154",0,"a","Estatal"
"i79",20,"2002","12.25521692",0,"a","Estatal"
"i79",21,"2002","13.23518419",0,"a","Estatal"
"i79",22,"2002","19.59456055",0,"a","Estatal"
"i79",23,"2002","5.515616582",0,"a","Estatal"
"i79",24,"2002","18.26180587",0,"a","Estatal"
"i79",25,"2002","15.63877278",0,"a","Estatal"
"i79",26,"2002","18.45515208",0,"a","Estatal"
"i79",27,"2002","9.883487937",0,"a","Estatal"
"i79",28,"2002","15.21768329",0,"a","Estatal"
"i79",29,"2002","13.86955919",0,"a","Estatal"
"i79",30,"2002","14.24457287",0,"a","Estatal"
"i79",31,"2002","12.9251981",0,"a","Estatal"
"i79",32,"2002","22.01358392",0,"a","Estatal"
"i79",0,"2002","16.29407755",0,"a","Nacional"
"i79",1,"2003","30.78371382",0,"a","Estatal"
"i79",2,"2003","9.510339973",0,"a","Estatal"
"i79",3,"2003","9.182718515",0,"a","Estatal"
"i79",4,"2003","11.73910052",0,"a","Estatal"
"i79",5,"2003","15.44425519",0,"a","Estatal"
"i79",6,"2003","15.46720518",0,"a","Estatal"
"i79",7,"2003","10.46104319",0,"a","Estatal"
"i79",8,"2003","16.11143299",0,"a","Estatal"
"i79",9,"2003","20.19546628",0,"a","Estatal"
"i79",10,"2003","21.42502378",0,"a","Estatal"
"i79",11,"2003","21.07557461",0,"a","Estatal"
"i79",12,"2003","12.8487003",0,"a","Estatal"
"i79",13,"2003","13.5158241",0,"a","Estatal"
"i79",14,"2003","26.55162247",0,"a","Estatal"
"i79",15,"2003","17.16761715",0,"a","Estatal"
"i79",16,"2003","21.39087201",0,"a","Estatal"
"i79",17,"2003","20.38305586",0,"a","Estatal"
"i79",18,"2003","22.45140507",0,"a","Estatal"
"i79",19,"2003","15.83630523",0,"a","Estatal"
"i79",20,"2003","10.38767",0,"a","Estatal"
"i79",21,"2003","13.81684174",0,"a","Estatal"
"i79",22,"2003","19.43100161",0,"a","Estatal"
"i79",23,"2003","9.197433821",0,"a","Estatal"
"i79",24,"2003","22.69930295",0,"a","Estatal"
"i79",25,"2003","17.50759454",0,"a","Estatal"
"i79",26,"2003","16.80097098",0,"a","Estatal"
"i79",27,"2003","14.7379648",0,"a","Estatal"
"i79",28,"2003","14.14817382",0,"a","Estatal"
"i79",29,"2003","13.63303444",0,"a","Estatal"
"i79",30,"2003","16.33655151",0,"a","Estatal"
"i79",31,"2003","16.35766081",0,"a","Estatal"
"i79",32,"2003","23.88987188",0,"a","Estatal"
"i79",0,"2003","17.30043818",0,"a","Nacional"
"i79",1,"2004","27.96777964",0,"a","Estatal"
"i79",2,"2004","10.33052043",0,"a","Estatal"
"i79",3,"2004","8.693614351",0,"a","Estatal"
"i79",4,"2004","11.92650095",0,"a","Estatal"
"i79",5,"2004","14.03807062",0,"a","Estatal"
"i79",6,"2004","17.11886139",0,"a","Estatal"
"i79",7,"2004","10.27568777",0,"a","Estatal"
"i79",8,"2004","17.58383778",0,"a","Estatal"
"i79",9,"2004","21.56328831",0,"a","Estatal"
"i79",10,"2004","18.30247154",0,"a","Estatal"
"i79",11,"2004","22.16728253",0,"a","Estatal"
"i79",12,"2004","11.66658362",0,"a","Estatal"
"i79",13,"2004","17.25511445",0,"a","Estatal"
"i79",14,"2004","25.38415147",0,"a","Estatal"
"i79",15,"2004","17.39151586",0,"a","Estatal"
"i79",16,"2004","22.00957618",0,"a","Estatal"
"i79",17,"2004","24.04038304",0,"a","Estatal"
"i79",18,"2004","23.90662783",0,"a","Estatal"
"i79",19,"2004","15.0891742",0,"a","Estatal"
"i79",20,"2004","13.96142261",0,"a","Estatal"
"i79",21,"2004","16.16461108",0,"a","Estatal"
"i79",22,"2004","18.9034669",0,"a","Estatal"
"i79",23,"2004","6.759305691",0,"a","Estatal"
"i79",24,"2004","20.84997165",0,"a","Estatal"
"i79",25,"2004","18.3825948",0,"a","Estatal"
"i79",26,"2004","16.46139376",0,"a","Estatal"
"i79",27,"2004","13.76630925",0,"a","Estatal"
"i79",28,"2004","14.78928739",0,"a","Estatal"
"i79",29,"2004","15.33525548",0,"a","Estatal"
"i79",30,"2004","17.52483895",0,"a","Estatal"
"i79",31,"2004","14.42529725",0,"a","Estatal"
"i79",32,"2004","24.77951467",0,"a","Estatal"
"i79",0,"2004","17.74961917",0,"a","Nacional"
"i79",1,"2005","31.91287602",0,"a","Estatal"
"i79",2,"2005","10.74613911",0,"a","Estatal"
"i79",3,"2005","9.693183315",0,"a","Estatal"
"i79",4,"2005","14.32110788",0,"a","Estatal"
"i79",5,"2005","15.8453004",0,"a","Estatal"
"i79",6,"2005","24.08108759",0,"a","Estatal"
"i79",7,"2005","9.95815815",0,"a","Estatal"
"i79",8,"2005","18.49978091",0,"a","Estatal"
"i79",9,"2005","21.78073062",0,"a","Estatal"
"i79",10,"2005","22.92131158",0,"a","Estatal"
"i79",11,"2005","24.7003365",0,"a","Estatal"
"i79",12,"2005","14.00336988",0,"a","Estatal"
"i79",13,"2005","16.25081354",0,"a","Estatal"
"i79",14,"2005","28.4782751",0,"a","Estatal"
"i79",15,"2005","18.52669692",0,"a","Estatal"
"i79",16,"2005","23.00470227",0,"a","Estatal"
"i79",17,"2005","24.31679613",0,"a","Estatal"
"i79",18,"2005","24.25868175",0,"a","Estatal"
"i79",19,"2005","18.03492726",0,"a","Estatal"
"i79",20,"2005","14.18833143",0,"a","Estatal"
"i79",21,"2005","14.64206991",0,"a","Estatal"
"i79",22,"2005","18.19971708",0,"a","Estatal"
"i79",23,"2005","8.816134231",0,"a","Estatal"
"i79",24,"2005","21.47174266",0,"a","Estatal"
"i79",25,"2005","17.62633508",0,"a","Estatal"
"i79",26,"2005","18.74760408",0,"a","Estatal"
"i79",27,"2005","15.04482083",0,"a","Estatal"
"i79",28,"2005","15.60821812",0,"a","Estatal"
"i79",29,"2005","15.01829501",0,"a","Estatal"
"i79",30,"2005","20.00018894",0,"a","Estatal"
"i79",31,"2005","16.34122203",0,"a","Estatal"
"i79",32,"2005","23.37667759",0,"a","Estatal"
"i79",0,"2005","18.90136156",0,"a","Nacional"
"i79",1,"2006","27.82517532",0,"a","Estatal"
"i79",2,"2006","11.08334677",0,"a","Estatal"
"i79",3,"2006","9.557116158",0,"a","Estatal"
"i79",4,"2006","14.5850925",0,"a","Estatal"
"i79",5,"2006","14.85526402",0,"a","Estatal"
"i79",6,"2006","16.36198664",0,"a","Estatal"
"i79",7,"2006","9.271697342",0,"a","Estatal"
"i79",8,"2006","20.19600661",0,"a","Estatal"
"i79",9,"2006","21.29661168",0,"a","Estatal"
"i79",10,"2006","23.52602811",0,"a","Estatal"
"i79",11,"2006","21.69303955",0,"a","Estatal"
"i79",12,"2006","12.05841324",0,"a","Estatal"
"i79",13,"2006","15.16623018",0,"a","Estatal"
"i79",14,"2006","25.11099976",0,"a","Estatal"
"i79",15,"2006","16.86553163",0,"a","Estatal"
"i79",16,"2006","24.35001086",0,"a","Estatal"
"i79",17,"2006","20.76801772",0,"a","Estatal"
"i79",18,"2006","21.16325036",0,"a","Estatal"
"i79",19,"2006","14.87921075",0,"a","Estatal"
"i79",20,"2006","12.41427226",0,"a","Estatal"
"i79",21,"2006","16.34840344",0,"a","Estatal"
"i79",22,"2006","16.54199979",0,"a","Estatal"
"i79",23,"2006","7.236234978",0,"a","Estatal"
"i79",24,"2006","18.68079207",0,"a","Estatal"
"i79",25,"2006","17.70978006",0,"a","Estatal"
"i79",26,"2006","16.24655105",0,"a","Estatal"
"i79",27,"2006","13.64637083",0,"a","Estatal"
"i79",28,"2006","13.67680433",0,"a","Estatal"
"i79",29,"2006","17.33827789",0,"a","Estatal"
"i79",30,"2006","18.98952637",0,"a","Estatal"
"i79",31,"2006","13.13700454",0,"a","Estatal"
"i79",32,"2006","28.17669828",0,"a","Estatal"
"i79",0,"2006","17.69413112",0,"a","Nacional"
"i79",1,"2007","27.00718073",0,"a","Estatal"
"i79",2,"2007","10.12564013",0,"a","Estatal"
"i79",3,"2007","9.236469001",0,"a","Estatal"
"i79",4,"2007","13.70293545",0,"a","Estatal"
"i79",5,"2007","12.72513447",0,"a","Estatal"
"i79",6,"2007","16.68972982",0,"a","Estatal"
"i79",7,"2007","10.66549716",0,"a","Estatal"
"i79",8,"2007","18.45081835",0,"a","Estatal"
"i79",9,"2007","22.68915523",0,"a","Estatal"
"i79",10,"2007","21.48977056",0,"a","Estatal"
"i79",11,"2007","21.98233825",0,"a","Estatal"
"i79",12,"2007","13.01554701",0,"a","Estatal"
"i79",13,"2007","16.41177734",0,"a","Estatal"
"i79",14,"2007","24.62808633",0,"a","Estatal"
"i79",15,"2007","16.61327572",0,"a","Estatal"
"i79",16,"2007","23.07552994",0,"a","Estatal"
"i79",17,"2007","19.50771105",0,"a","Estatal"
"i79",18,"2007","20.85147379",0,"a","Estatal"
"i79",19,"2007","16.49133113",0,"a","Estatal"
"i79",20,"2007","13.64754667",0,"a","Estatal"
"i79",21,"2007","17.43041372",0,"a","Estatal"
"i79",22,"2007","16.65716464",0,"a","Estatal"
"i79",23,"2007","9.522292837",0,"a","Estatal"
"i79",24,"2007","21.62294884",0,"a","Estatal"
"i79",25,"2007","16.55921335",0,"a","Estatal"
"i79",26,"2007","16.00890931",0,"a","Estatal"
"i79",27,"2007","15.72801389",0,"a","Estatal"
"i79",28,"2007","15.32400537",0,"a","Estatal"
"i79",29,"2007","16.36581579",0,"a","Estatal"
"i79",30,"2007","18.78677411",0,"a","Estatal"
"i79",31,"2007","14.90546093",0,"a","Estatal"
"i79",32,"2007","29.590926",0,"a","Estatal"
"i79",0,"2007","17.9528818",0,"a","Nacional"
"i79",1,"2008","30.41565462",0,"a","Estatal"
"i79",2,"2008","11.01197826",0,"a","Estatal"
"i79",3,"2008","9.911735991",0,"a","Estatal"
"i79",4,"2008","16.55064745",0,"a","Estatal"
"i79",5,"2008","14.90436979",0,"a","Estatal"
"i79",6,"2008","19.18789228",0,"a","Estatal"
"i79",7,"2008","10.01663139",0,"a","Estatal"
"i79",8,"2008","20.95283223",0,"a","Estatal"
"i79",9,"2008","22.78853897",0,"a","Estatal"
"i79",10,"2008","26.16191771",0,"a","Estatal"
"i79",11,"2008","24.36727833",0,"a","Estatal"
"i79",12,"2008","13.75359997",0,"a","Estatal"
"i79",13,"2008","17.5036226",0,"a","Estatal"
"i79",14,"2008","24.09343595",0,"a","Estatal"
"i79",15,"2008","16.22298897",0,"a","Estatal"
"i79",16,"2008","24.04422476",0,"a","Estatal"
"i79",17,"2008","22.587823",0,"a","Estatal"
"i79",18,"2008","20.87511111",0,"a","Estatal"
"i79",19,"2008","15.37157498",0,"a","Estatal"
"i79",20,"2008","13.853554",0,"a","Estatal"
"i79",21,"2008","16.74096416",0,"a","Estatal"
"i79",22,"2008","17.24154392",0,"a","Estatal"
"i79",23,"2008","9.033495249",0,"a","Estatal"
"i79",24,"2008","21.52022804",0,"a","Estatal"
"i79",25,"2008","20.48725951",0,"a","Estatal"
"i79",26,"2008","18.91959249",0,"a","Estatal"
"i79",27,"2008","14.48549475",0,"a","Estatal"
"i79",28,"2008","16.26957984",0,"a","Estatal"
"i79",29,"2008","15.22463293",0,"a","Estatal"
"i79",30,"2008","18.54343436",0,"a","Estatal"
"i79",31,"2008","16.04477166",0,"a","Estatal"
"i79",32,"2008","30.0785701",0,"a","Estatal"
"i79",0,"2008","18.47725247",0,"a","Nacional"
"i79",1,"2009","26.616959",0,"a","Estatal"
"i79",2,"2009","12.21467914",0,"a","Estatal"
"i79",3,"2009","10.04944967",0,"a","Estatal"
"i79",4,"2009","16.62478112",0,"a","Estatal"
"i79",5,"2009","14.7232145",0,"a","Estatal"
"i79",6,"2009","17.82807534",0,"a","Estatal"
"i79",7,"2009","11.37226895",0,"a","Estatal"
"i79",8,"2009","20.97505002",0,"a","Estatal"
"i79",9,"2009","24.48225171",0,"a","Estatal"
"i79",10,"2009","23.93878459",0,"a","Estatal"
"i79",11,"2009","21.29610416",0,"a","Estatal"
"i79",12,"2009","15.48955787",0,"a","Estatal"
"i79",13,"2009","19.36386861",0,"a","Estatal"
"i79",14,"2009","27.932378",0,"a","Estatal"
"i79",15,"2009","16.4145889",0,"a","Estatal"
"i79",16,"2009","26.20038502",0,"a","Estatal"
"i79",17,"2009","20.78992734",0,"a","Estatal"
"i79",18,"2009","21.31444621",0,"a","Estatal"
"i79",19,"2009","14.72177143",0,"a","Estatal"
"i79",20,"2009","16.59572018",0,"a","Estatal"
"i79",21,"2009","19.71901355",0,"a","Estatal"
"i79",22,"2009","15.75359179",0,"a","Estatal"
"i79",23,"2009","8.270253506",0,"a","Estatal"
"i79",24,"2009","21.05029785",0,"a","Estatal"
"i79",25,"2009","17.68933974",0,"a","Estatal"
"i79",26,"2009","18.13770549",0,"a","Estatal"
"i79",27,"2009","15.51801233",0,"a","Estatal"
"i79",28,"2009","21.27531535",0,"a","Estatal"
"i79",29,"2009","20.36196385",0,"a","Estatal"
"i79",30,"2009","20.34975687",0,"a","Estatal"
"i79",31,"2009","12.79538793",0,"a","Estatal"
"i79",32,"2009","27.44000177",0,"a","Estatal"
"i79",0,"2009","19.23039536",0,"a","Nacional"
"i79",1,"2010","30.60745768",0,"a","Estatal"
"i79",2,"2010","11.2253492",0,"a","Estatal"
"i79",3,"2010","10.15984828",0,"a","Estatal"
"i79",4,"2010","17.92654419",0,"a","Estatal"
"i79",5,"2010","17.46936481",0,"a","Estatal"
"i79",6,"2010","16.54247166",0,"a","Estatal"
"i79",7,"2010","13.21436328",0,"a","Estatal"
"i79",8,"2010","20.39558355",0,"a","Estatal"
